Name,"Sub Category","Plan","AUM","CAGR 3Y","Expense Ratio","Volatility","Sharpe Ratio","Alpha","Sortino Ratio","Tracking Error","Time since inception","SEBI Risk Category","NAV"
Baroda BNP Paribas Liquid Fund,"Liquid Fund","Growth","11336.6647","7.007391802751406","0.17","0.1015968503448803","7.221313628419694","-0.13999999999999999","0.3523","0.0523858759590789","149","Moderately Low","3023.8943"
Bandhan Money Manager Fund,"Money Market Fund","Growth","11254.7821","7.472475209253027","0.1","0.37463838564674606","10.632745368906376","0","1.4294","0","149","Moderately Low","43.4614"
LIC MF Liquid Fund,"Liquid Fund","Growth","11040.796","6.973709122017624","0.16","0.09524704719832527","7.562615547547026","-0.12","0.3392","0.04603607281252387","149","Moderately Low","4761.2445"
Tata Digital India Fund,"Sectoral Fund - Technology","Growth","11037.444174766","16.83655499113883","0.46","20.59717395663784","0.5778320863365066","0.32","0.0638","6.557759199604695","114","Very High","54.937"
ICICI Pru Focused Equity Fund,"Focused Fund","Growth","11018.7907095999","26.386603391638452","0.56","15.147455406106996","0.7683261807331572","4.81","0.0796","4.595670027319194","149","Very High","102.84"
HDFC Overnight Fund,"Overnight Fund","Growth","10935.1824","6.364004531333833","0.1","0.01428705707974879","12.604359245911711","0","0.0847","0.007937253933193772","150","Low","3822.2979"
UTI Mid Cap Fund,"Mid Cap Fund","Growth","10922.6807","22.137942381173147","0.9","18.411254223436273","0.3349521159807772","3.02","0.0323","4.446449653375152","149","Very High","328.1375"
Quant ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","10873.1059","20.450789307442108","0.52","19.211329419902206","-0.4286117123924637","-3.18","-0.0401","5.67196166066027","149","Very High","399.4168"
DSP Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","10829.3444","20.261453943600614","0.67","11.377259787839954","1.1604265250329295","3.08","0.117","3.303485086995248","149","Very High","402.115"
HSBC Midcap Fund,"Mid Cap Fund","Growth","10724.080600000001","27.324728990832135","0.69","24.551513866154977","0.29367839552816954","3.64","0.0274","6.5323599870184745","149","Very High","421.7236"
Canara Rob Equity Hybrid Fund,"Aggressive Hybrid Fund","Growth","10655.45","17.18529237555446","0.59","12.601184344338431","0.6079936512826429","0.59","0.0579","2.716128295938909","149","Very High","402.55"
PGIM India Midcap Opp Fund,"Mid Cap Fund","Growth","10601.9359","18.71092412616775","0.46","18.35251854433064","0.4667105312717938","3.9600000000000004","0.0461","5.637037743354218","138","Very High","72.37"
ICICI Pru Banking & PSU Debt Fund,"Banking & PSU Fund","Growth","10446.993506876","8.250772242100002","0.39","0.814362253545681","6.821276030186728","0","0.8538","0","147","Moderate","34.1623"
ICICI Pru Energy Opportunities Fund,"Sectoral Fund - Energy & Power","Growth","10384.971822716301","0","0.5","15.793547876268969","-0.04762352359916264","7.920000000000001","-0.0048","8.469049946717755","11","Very High","10.22"
SBI Energy Opportunities Fund,"Sectoral Fund - Energy & Power","Growth","10305.0811","0","0.62","22.818017607145457","-0.09683449798496403","6.45","-0.0086","6.3021796229558555","16","Very High","10.7215"
Bandhan Small Cap Fund,"Small Cap Fund","Growth","10244.1006","34.61722707454922","0.39","21.503608355808566","0.8032500980392098","10.05","0.0768","3.857505411532173","64","Very High","49.4"
Tata Balanced Adv Fund,"Balanced Advantage Fund","Growth","10154.2715740787","14.00224750182506","0.44","7.948366088700244","0.3778132872200236","0","0.0363","0","77","High","22.4039"
Kotak Bluechip Fund,"Large Cap Fund","Growth","9830.4","19.035786508811682","0.62","15.469707915794663","0.4730603344183488","2.52","0.0469","1.938277410485919","149","Very High","647.626"
Bandhan Sterling Value Fund,"Value Fund","Growth","9773.979599999999","22.0927183695514","0.69","15.53638084883349","0.2270054624893419","2.2399999999999998","0.022","2.974882774161026","149","Very High","165.601"
BHARAT Bond FOF - April 2030,"FoFs (Domestic) - Debt Oriented","Growth","9768.018399999999","8.957822847774155","0.08","3.536840352631145","1.849380166434149","0","0.1963","0","66","Moderate","15.1437"
Bandhan Bond Fund - Short Term Plan,"Short Duration Fund","Growth","9674.0524","8.152073196889598","0.33","0.9064343991707288","6.540297240951668","0","0.8567","0","149","Moderate","61.2825"
Nippon India Nivesh Lakshya Fund,"Long Duration Fund","Growth","9659.2003","10.453582083713187","0.33","2.925671799775224","2.60024438851428","0","0.2724","0","83","Moderate","18.6318"
Axis Short Duration Fund,"Short Duration Fund","Growth","9640.473004","8.276661211643654","0.36","0.8540485232116499","7.070505803689013","0","0.95","0","149","Moderate","33.7363"
SBI Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","9612.1041","11.533669450415452","1.05","4.101972832674542","1.2620233753778098","0","0.123","0","149","High","78.7558"
UTI Value Fund,"Value Fund","Growth","9572.9714","22.069072670395574","1.12","15.960230208866038","0.5857693402697004","3.7800000000000002","0.0575","3.095529033945571","149","Very High","180.1836"
SBI Nifty Index Fund,"Index Fund","Growth","9571.2164","15.976913492442769","0.22","15.501456931527438","0.4286117123924637","1.94","0.0431","0.012699606293110037","149","Very High","229.0405"
Quant Active Fund,"Multi Cap Fund","Growth","9549.3401","18.497044451917866","0.59","20.309845364256226","-0.46829798205843254","-3.29","-0.0435","5.605288727621442","149","Very High","680.5401"
ICICI Pru Overnight fund-Direct Plan-Unclaimed IDCW Transitory Scheme,"Overnight Fund","Growth","9430.9699263902","6.3990177453466135","0","0.12699606293110036","8.315067220413797","-0.01","0.6449","0.004762352359916263","43","Low","1225.4284"
ICICI Pru Overnight fund-Direct Plan-Unclaimed IDCW Stable Scheme,"Overnight Fund","Growth","9430.9699263902","0","0","0","0","-1.6400000000000001","0","0.11112155506471282","43","Low","1000"
ICICI Pru Overnight fund-Direct Plan-Unclaimed Redemption Stable Scheme,"Overnight Fund","Growth","9430.9699263902","0","0","0","0","-1.6400000000000001","0","0.11112155506471282","43","Low","1000"
ICICI Pru Overnight fund-Direct Plan-Unclaimed Redemption IDCW Transitory Scheme,"Overnight Fund","Growth","9430.9699263902","6.399550275338561","0","0.12699606293110036","8.316654671200435","-0.01","0.6449","0.004762352359916263","43","Low","1225.4468"
ICICI Pru Overnight Fund,"Overnight Fund","Growth","9430.9699263902","6.399306751286971","0.1","0.012699606293110037","15.972929815159146","0.01","0.0973","0.003174901573277509","79","Low","1388.8806"
Tata Small Cap Fund,"Small Cap Fund","Growth","9417.7976263071","27.010874143716368","0.37","21.37502484209083","0.3571764269937197","4.77","0.034","6.149784347438535","79","Very High","43.5971"
ICICI Pru Banking & Fin Serv Fund,"Sectoral Fund - Banks & Financial Services","Growth","9374.7622408854","20.34884399564818","1.01","15.109356587227664","1.136614763233348","1.46","0.117","4.80521353115551","149","Very High","149.35"
Aditya Birla SL Nifty SDL Plus PSU Bond Sep 2026 60:40 Index Fund,"Flexi Cap Fund","Growth","9343.792","7.6054455315635705","0.2","0.5397332674571765","8.307129966480602","0","1.1958","0","45","Moderately Low","12.3706"
Edelweiss Mid Cap Fund,"Mid Cap Fund","Growth","9241.9619","30.736894579780326","0.4","20.830529222273736","0.6683167811749156","6.2","0.0638","3.867030116252006","149","Very High","114.247"
SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,"Flexi Cap Fund","Growth","9177.2759","7.532650912187222","0.21","0.5349709150972602","8.138860183096895","0","1.1381","0","41","Moderately Low","12.2719"
Motilal Oswal Large & Midcap Fund,"Large & Mid Cap Fund","Growth","9176.3912","33.333887512941175","0.68","23.97209432903183","0.8191246059055973","7.9399999999999995","0.0788","9.842194877160278","68","Very High","36.2382"
Axis Overnight Fund,"Overnight Fund","Growth","9112.664499999999","6.451337055565176","0.05","0.01428705707974879","17.79214841664716","0.02","0.1162","0.006349803146555018","75","Low","1364.0155"
Nippon India Balanced Advantage Fund,"Balanced Advantage Fund","Growth","9049.4238","15.465817180730767","0.55","9.078631048787036","0.6381552162287792","0","0.0609","0","149","Very High","197.6562"
SBI Dividend Yield Fund,"Dividend Yield Fund","Growth","8957.6205","0","0.79","15.15380520925355","0.04444862202588512","0.96","0.0043","4.005138334689578","27","Very High","15.1796"
ICICI Pru Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,"Flexi Cap Fund","Growth","8882.6151078772","8.025068814765435","0.19","0.8175371551189585","6.867312102999251","0","1.0209","0","45","Moderately Low","12.4816"
Aditya Birla SL Banking & PSU Debt,"Banking & PSU Fund","Growth","8826.27370000001","8.050006902187135","0.39","0.9492955704099751","6.3053545245291325","0","0.8107","0","149","Moderate","382.2305"
Quant Mid Cap Fund,"Mid Cap Fund","Growth","8775.828000000001","25.12552084839459","0.64","20.70670806091591","-0.3889254427264949","-2.5700000000000003","-0.0354","7.332435183484407","149","Very High","245.5956"
Nippon India Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","8766.7548","7.606892635755225","0.38","0.3524140746338035","11.467744482678363","0.02","1.5206","0.08572234247849274","149","Moderate","4417.185"
Mirae Asset Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","8681.5114","16.785064688681196","0.4","13.079007031116697","0.5937065942028942","0.53","0.0579","2.7447024100984065","119","Very High","36.824"
Bandhan Arbitrage Fund,"Arbitrage Fund","Growth","8656.282299999999","7.467070182674429","0.35","0.9572328243431689","3.776545421413597","0.79","0.5703","0.8889724405177025","149","Low","34.8936"
Nippon India Flexi Cap Fund,"Flexi Cap Fund","Growth","8612.3113","19.777834012639993","0.44","17.60165432225051","0.21906820855614811","1.6199999999999999","0.0209","2.855823965163119","46","Very High","17.2428"
Canara Rob ELSS Tax Saver,"Equity Linked Savings Scheme (ELSS)","Growth","8516.4825","19.56460875465944","0.55","16.12056273831655","0.4286117123924637","2.9499999999999997","0.0405","2.7891510321242916","149","Very High","193.83"
Bandhan Core Equity Fund,"Large & Mid Cap Fund","Growth","8408.3235","28.62371561982733","0.58","16.906350877702735","0.4555983757653225","3.84","0.0425","2.8462992604432866","149","Very High","151.766"
Nippon India Value Fund,"Value Fund","Growth","8382.5728","26.52889797408202","1.09","18.509676172207875","0.3651136809269135","2.77","0.0341","3.4955666321785372","149","Very High","244.1089"
Aditya Birla SL Short Term Fund,"Short Duration Fund","Growth","8342.8674","8.388322251327264","0.36","0.847698720065095","7.016532476943294","0","0.909","0","149","Moderate","51.5113"
Tata Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","8294.1095277131","20.604495141789325","0.66","16.622197186894397","0.26034192900875575","1.83","0.0244","3.860680313105451","149","Very High","588.0043"
HDFC BSE Sensex Index Fund,"Index Fund","Growth","8290.1894","15.246912886251307","0.2","15.377635770169615","0.4428987694722125","1.27","0.045","0.03651136809269135","150","Very High","770.4302"
Nippon India Pharma Fund,"Sectoral Fund - Pharma & Health Care","Growth","8259.6028","24.689371247701764","0.89","15.303025583197591","0.8095999011857647","-0.8200000000000001","0.0839","4.070223816941767","149","Very High","562.8327"
Tata Equity P/E Fund,"Value Fund","Growth","8228.429615289","23.513994624006827","0.83","18.868440049988237","0.09524704719832527","0.8","0.0087","5.244937399054445","149","Very High","382.6278"
Nippon India Focused Equity Fund,"Focused Fund","Growth","8193.0733","18.51571165544097","1.15","15.222065593079016","0.49528464543129136","3.18","0.0499","5.233825243547973","149","Very High","131.3024"
Kotak Equity Savings Fund,"Equity Savings","Growth","8189.69883750001","13.04668581546975","0.66","6.7165042782685695","0.6191058067891142","0","0.0611","0","128","Moderately High","28.227"
SBI Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","7976.075400000001","17.97239845636678","0.57","8.180133903549502","0.8429363677051787","3.3300000000000005","0.0788","9.151653784972419","147","Very High","64.3927"
Kotak Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","7771.751700000001","0","0.45","11.939217366310071","0.3143152557544734","0","0.03","0","21","Very High","13.153"
Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,"Flexi Cap Fund","Growth","7768.0848","8.052917540235027","0.2","0.7937253933193773","6.627607034216799","0","1.0301","0","40","Moderately Low","12.327"
Nippon India Floating Rate Fund,"Floating Rate Fund","Growth","7731.2781","8.124583381022997","0.35","0.776263434666351","7.554678293613832","0","1.1324","0","149","Moderate","47.5787"
Aditya Birla SL Overnight Fund,"Overnight Fund","Growth","7697.729200000001","6.421345118571087","0.08","0.012699606293110037","17.34289984402839","0.01","0.1052","0.003174901573277509","79","Low","1394.1556"
Mirae Asset Focused Fund,"Focused Fund","Growth","7649.833199999999","14.189708489781449","0.6","15.860220809307796","0.7461018697202146","4.77","0.0744","5.51956638514295","73","Very High","27.495"
SBI Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","7649.776","22.911537663274608","0.75","17.974705257110617","0.8746853834379538","0.38999999999999996","0.0823","4.589320224172639","124","Very High","45.8671"
UTI Nifty200 Momentum 30 Index Fund,"Index Fund","Growth","7611.7657","21.620391196973543","0.43","24.045117065217212","-0.5889442418429779","3.66","-0.0552","0.3222525096876671","51","Very High","21.1499"
Edelweiss Nifty PSU Bond Plus SDL Apr 2026 50:50 Index Fund,"Flexi Cap Fund","Growth","7610.2375","7.419245590555268","0.21","0.4508360234054063","9.056406737774093","0","1.2714","0","51","Moderately Low","13.0021"
ICICI Pru Smallcap Fund,"Small Cap Fund","Growth","7604.58802135771","22.527602674095306","0.77","16.82539088758416","0.13810821843757162","2.29","0.013","7.688024159691488","149","Very High","95.82"
Franklin India Bluechip Fund,"Large Cap Fund","Growth","7600.340564245","16.54285119427792","1.21","14.815678191699496","0.5794195371231453","3.0700000000000003","0.06","4.246430854258668","149","Very High","1107.9563"
Aditya Birla SL Focused Fund,"Focused Fund","Growth","7595.1068000000005","19.496260279192622","0.91","15.730049844803418","0.6302179622955855","4.01","0.0633","4.4718488659613715","149","Very High","157.6106"
Aditya Birla SL Balanced Advantage Fund,"Balanced Advantage Fund","Growth","7532.736800000001","15.59946306849782","0.74","9.64852588119035","0.8842100881577862","0","0.0878","0","149","Very High","119.18"
Nippon India Low Duration Fund,"Low Duration Fund","Growth","7512.988","7.603762341330089","0.38","0.4254368108191862","10.459713233162754","-0.09","1.4221","0.15080782473068166","149","Moderately Low","3952.1922"
ICICI Pru Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","7415.5349458106","34.06114121170265","1.15","19.538344281949787","0.3063780018212796","5.949999999999999","0.0276","9.969190940091378","149","Very High","209.69"
Edelweiss Liquid Fund,"Liquid Fund","Growth","7349.8922999999995","7.047443317504909","0.09","0.09842194877160278","7.843594336782085","-0.11","0.3654","0.04921097438580139","150","Moderately Low","3388.9426"
Aditya Birla SL Equity Hybrid '95 Fund,"Aggressive Hybrid Fund","Growth","7318.6904","15.516623750171487","1.11","12.136061263853277","0.5000469977912076","0.05","0.0486","2.1827448316282876","149","Very High","1678.67"
