Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","RSI – 14D","Pledged Promoter Holdings","Promoter Holding","Beta","6M Return vs Nifty","5Y CAGR","Debt to Equity","ROCE","Return on Equity","Dividend Yield","Free Cash Flow"
Seya Industries Ltd,SEYAIND,"Specialty Chemicals","42.00802374","15.81","-12.176238765217397","0","0","64.50191076282228","0.74210340985027","-40.56890971370675","-18.36261666540697","0.9315515387310757","-0.33844839483455447","-0.4159834088936046",,"-10.5"
Modern Engineering and Projects Ltd,MEAPL,"Agro Products","41.94675","27.15","11.523832417582389","41.4965986394558","0","33.291980582524275",,"-39.5654040588787","39.71563789711121",,"80.35714285714293",,,"-1.3899999999999997"
Gautam Exim Ltd,GEL,"Paper Products","41.87079","135.9","348.9232499999933","96.9014084507042","0","72.9186952288218",,"-20.17145497968488","35.9159319278749","0.7511415525114155","2.7383863080684705","1.225114854517717",,"0.98"
Anka India Ltd,ANKIN,"IT Services & Consulting","41.870628276","27.21","102.12348360000001","22.4872231686541","0","54.997902255504236","1.06685543176032","56.58471582761892","27.74023505174319","0.6294736842105264","4.311251314405887","4.693760732684602",,"-0.16"
Tavernier Resources Ltd,TAVERNIER,"Precious Metals, Jewellery & Watches","41.835063","69.97","15.668562921348311","66.3277278060227","0","55.462719518314096","0.220976885419133","75.53819415231597","49.75427604934617","0","51.631477927063344","-5.591798695246972",,"-0.25"
Future Enterprises Ltd,FEL,"Conglomerates","41.825080611000004","0.6","-0.06169254913416721","66.6666666666667","10.056483343261995","16.369064770415285","1.21877919352859","-23.96381258602952","-43.20147709829254","2.45039597767349","-9.206812449188051","-31.69108683768555",,"-3117.6"
Nippon India ETF Nifty 50 Value 20,NV20BEES,"Equity","41.63824782","148.89",,"51.0510510510511",,,"0.781797462371061","-9.027581788972567","24.033002528356118",,,,"0",
Sparkle Gold Rock Ltd,SPARKLEGR,,"41.602478","92.9","-166.40991200000033","56.1688311688312","0","0","0.645052114713464","19.036836845372562",,"0","-13.868613138686095",,,"-0.3"
Kabsons Industries Ltd,KABSON,"Gas Distribution","41.596866","23.82","20.095104347826048","44.1210710128056","0","67.99320277157419","0.381032648132932","-39.82855388843808","48.04010689797158","0.029486099410278008","16.74528301886796","24.787133396404883",,"-0.51"
Indianivesh Ltd,INDIANVSH,"Diversified Financials","41.56275","11.01","-6.51453761755486","43.0232558139535","13.313237086092716","62.452495364238416","-0.235534021324991","-29.60891735861344","-15.194753761230306",,"-6.42005846638183",,,"-3.66"
Lamosaic India Ltd,LAMOSAIC,"Building Products - Laminates","41.45541208","40.1","5.426101057591626","52.2613065326633","0","70.40048721184971",,"-78.40017856209438",,"1.1554959785522787","58.952781673679276",,,"-9.809999999999999"
KMS Medisurgi Ltd,KMSMEDI,"Health Care Equipment & Supplies","41.25","125","93.74999999999974","100","0","74.42424242424242",,,"30.520646001219976","0.07049608355091384","7.4299634591961174","8.34532374100717","0.04","-0.2"
Pritish Nandy Communications Ltd,PNC,"Movies & TV Serials","41.245417","28.51","-43.87810319148927","74.7225647348952","0","55.40326950991913","1.51781516368929","-58.37822255659791","21.652962097982797","0.015161679860458873","-1.5067222994900349","3.299475083509445",,"1.9999999999999998"
Thinkink Picturez Ltd,THINKINK,"Animation","41.242176","0.29","16.431145816733054","40","0","0","0.679487547585483","-58.523425905041336","-22.91201868192747","0.006469953926085678","2.9765943012211684","2.7857935627081045",,"-27.75"
Bhaskar Agro Chemicals Ltd,BHASKAGR,"Specialty Chemicals","41.20819703","79.1","10.593366845758354","60.2383863080684","0","62.202347075120265","-0.048427307674361","-5.736733832634987","41.16593010974674","0.9090909090909091","32.20191470844211","11.286681715575684",,"2.13"
Debock Industries Ltd,DIL,"Agricultural & Farm Machinery","41.172237095","2.53","5.101888115861208","81.9672131147541","0","9.409712158852999","1.83304906977917","-22.593720689621833",,"0","6.085702321686135","5.428677138340459",,"-111.22999999999999"
Rex Sealing & Packing Industries Ltd,REXSEAL,"Specialty Chemicals","41.07","185","16.763265306122452","81.9221967963387","0","73.01756756756757",,"-16.462582876241026",,"0.16133333333333333","22.215843857634894","2.990834539314998",,"-2.0500000000000003"
Zodiac Ventures Ltd,ZODIACVEN,"Real Estate","40.93551","10.89","93.03525000000067","42.6470588235294","0","64.61729183293428","1.45320715824074","-28.475090781518233","0.8282705070610241","1.8749093546047861","22.572509457755345","1.7926257893664572",,"-8.29"
Shiva Global Agro Industries Ltd,SHIVAAGRO,"Fertilizers & Agro Chemicals","40.921335","40.95","-2.3145551470588153","59.0225563909775","0","57.69236465525868","0.065871880404417","-6.964601813080265","19.57704556637467","0.8722589905111235","-15.192252095981546","-12.808345709421568",,"32.63999999999999"
Choksi Asia Ltd,CHOKSI,"Health Care Equipment & Supplies","40.755","104.5","-90.5666666666667","75.0230584762959","0","62.22523076923076","0.44503651565508","-0.6606917702915434","50.354169607035026","0","-6.162642947903431","-2.943100065402223",,"0.7"
Camex Ltd,CAMEXLTD,"Specialty Chemicals","40.6816695","39.85","21.411405000000016","59.9662162162162","0","44.75487574323861","1.19138211891165","-37.38997087883486","26.29941184205975","0.18608058608058606","8.478394429653898","8.819780780015249",,"4.69"
Smart Finsec Ltd,SMARTFIN,"Specialized Finance","40.62","13.54","34.1344537815126","57.5257731958763","0","74.98519999999999","1.4778580482542","-14.931973729629265","22.047737233397303","0","10.406616126809096","17.63602251407127",,"2.6500000000000004"
GG Dandeker Machine Works Ltd,GGDPROP,"Industrial Machinery","40.595585562000004","85.26","676.5930926999995","49.1197183098592","0","60.200315580313045","0.723733322024466","-30.318588414489554","22.865967908314722","0.08851529268786712","-1.9762845849802373","-8.57419980601358",,"1.45"
Genus Prime Infra Ltd,GENUSPRIME,"Real Estate","40.390946639999996","27.06","-20.195473319999998","52.4404761904762","0","74.96444564142554","1.00131367762205","11.266034182791268","75.61538314364032","0.44838308457711445","-2.8632784538296345","-4.010025062656641",,"-0.01"
Duropack Ltd,DUROPACK,"Packaging","40.3217856","76.48","18.667493333333347","56.1027837259101","0","69.88346420848981","1.8178853765257","-16.47356798719065","49.04002268596468","0","14.902580305423896","12.876304023844998",,"1.02"
Unick Fix-A-Form And Printers Ltd,UNICK,"Packaging","40.31475","73.5","20.674230769230746","70.4359673024523","0","71.56616226071102","0.736878538587488","-18.42842238639249","24.675036073448787","0.6304278922345484","11.648139197680045","6.377759607522493",,"0.06999999999999984"
Walchand Peoplefirst Ltd,WALCHPF,"Education Services","40.26243485","138.65","22.368019361111106","64.5024700070572","0","57.556036902224264","0.546265546161183","-20.8454810958658","26.679455726114988","0.014346645986816594","8.20532034469839","14.108910891089103","0.721240533717995","-0.38"
Ind Bank Housing Ltd,INDBNK,"Consumer Finance","40.18","40.18","-133.9333333333333","70.5042016806723","0","51","1.04082820090841","-20.76029161840907","23.42139541287871",,"-3.558718861209965",,,"-0.92"
Autoriders International Ltd,AUTOINT,"Tour & Travel Services","40.1572908","692.2","4.253950296610167","100","0","57.33098907160341",,"358.8633353371474","102.99884985029321","0.8793582227707497","26.208842897460027","34.042553191489375","0.061027523300949384","5.739999999999998"
Poona Dal and Oil Industries Ltd,POONADAL,"Agro Products","39.887504","69.88","51.801953246752724","61.5909090909091","0","70.37874912403645","0.189969142930126","-9.476229810398113","17.462861091509076","0","1.8871315600287701","1.3937912933297272",,"-25.32"
Five Core Electronics Ltd,FIVECORE,"Electronic Equipments","39.8828562393207","31.7","2.842683979994336","50","0","69.62669510266609",,,"-1.0096898875329718","0.7911111111111109","30.766488413547314","26.26848904699505",,"15.02"
Enbee Trade and Finance Ltd,ENBETRD,"Specialized Finance","39.44500023","0.69","8.001014245436103","44.7368421052632","0","10.62110897597021","-0.422017160780013","-43.5453992961677","-26.17942315480095","1.0309515969706946","13.030794165316047","7.701741476575911",,"-18.4"
Popees Cares Ltd,POPEES,"Apparel & Accessories","39.4327108","65.48","-16.094984000000004","64.2717178314827","0","21.784776074791186","0.152006261325172","-71.18637480553177","101.93649402840008",,"1217.3913043478262","-247.4747474747473",,"-0.02"
Medinova Diagnostic Services Ltd,MEDINOV,"Hospitals & Diagnostic Centres","39.26777176","39.34","20.66724829473684","47.4332648870637","0","62.13628221414517","1.94959144196302","-8.116000284190573","28.110846506511944",,"142.18009478672994",,,"2.46"
Vikram Aroma Ltd,VIKRAMAR,"Specialty Chemicals","39.2600282","125.2","-26.00001867549671","52.6211671612265","0","65.94224412706866",,"-11.290251625450242",,"0.0021872265966754157","-4.843549078439772",,,"-0.48"
UTI Nifty Bank ETF,UTIBANKETF,"Equity","39.20116296","56.92",,"73.3137829912024",,,,"3.7804778495251625",,,,,"0",
Jay Kailash Namkeen Ltd,JAYKAILASH,"Wood Products","39.12598539","78.3","32.604987825","75.8819018404908","0","48.334568424271446",,"11.012869625829234",,"1.363636363636364","23.948497854077253","14.096016343207333",,"-0.5700000000000001"
Medico Intercontinental Ltd,MIL,"Pharmaceuticals","39.11","39.11","9.926395939086266","62.8183361629881","0","55.17225","1.00773086999629","-34.56095381379309","19.859148813308238","0.10792804796802133","12.600934976625608","9.139410809556972","0.25568908207619534","4.35"
Fortune International Ltd,FORINTL,"Conglomerates","39.1072","55.55","7.744","51.3089005235602","0","62.16980113636363","0.91899535823034","-42.909020713282196","42.96845466453725","0.010997442455242966","-0.4047558816089046","13.801585132549876",,"-0.33"
Citadel Realty and Developers Ltd,CITADEL,"Real Estate","39.0335","47","33.64956896551724","40.6829268292683","0","64.93706822864809","0.763936107471772","-30.32430842020956","35.73740345389229","1.3078817733990147","16.7910447761194","9.909521757862992",,"-0.71"
Amkay Products Ltd,AMKAY,"Health Care Equipment & Supplies","38.95038","45","11.661790419161669","41.8032786885246","0","73.4377816082924",,"-29.7998893742633",,"0.5469999999999999","40.66901408450707","30.26467203682391",,"-1.43"
Prospect Consumer Products Ltd,PCL,"Agro Products","38.8988145","73.07","18.177016121495328","67.6470588235294","0","50.91575091575091",,"-31.097913193814342",,"0.22363203806502777","23.816460305899493","14.723404255319158",,"-0.58"
Quality RO Industries Ltd,QRIL,"Specialized Finance","38.76","152","25.0064516129032","96.8229954614221","0","48.07294117647059",,"15.376756736108513",,"0.21041879468845764","20.33118675252991","17.203107658157624",,"-2.41"
ANG Lifesciences India Ltd,ANG,"Pharmaceuticals","38.704762668","29.64","-3.8132771101477787","62.8326996197719","31.684860349600218","70.60295887201744","1.53134900280721","-38.83854806285387","13.917368221083581","0.954902988987939","0.7146556188503231","-12.492307692307708",,"-15.06"
Margo Finance Ltd,MARGOFIN,"Diversified Financials","38.70333","84.69","168.27534782608694","73.627844712182","0","53.40549234135668","-0.263095622830356","9.648627605358048","72.78016669759717","0","0.19036395775733128","0.2034498009730208",,"0.01"
Lex Nimble Solutions Ltd,LEX,"IT Services & Consulting","38.69884","92.36","32.520033613445406","100","0","74.60491646778043",,"7.041199945298805","15.466042791688949","0","10.37555697008274","5.8921995313023094",,"0.18000000000000002"
Jigar Cables Ltd,JIGAR,"Cables","38.676","55","21.250549450549432","48.6830154405086","0","44.48236632536974","0.042776909504409","-39.03197078640851","17.893296334283825","0.2548202188639917","20.725388601036272","5.968436154949779",,"-1.39"
Kridhan Infra Ltd,KRIDHANINF,"Iron & Steel","38.66991564","4.08","-0.1849173471690895","80.2631578947368","0","47.15291714042126","1.61026369263598","0.11912202322088561","10.29200475716998",,"7.064895507234118",,,"-4.7700000000000005"
Picturehouse Media Ltd,PICTUREHS,"Movies & TV Serials","38.665","7.4","-47.15243902439028","57.2438162544169","14.354066985645932","73.90404784688995","0.88155975730065","-17.559393233149038","49.22663431747893",,"2.4974310860921234",,,"27.82"
Mukand Engineers Ltd,MUKANDENGG,"Construction & Engineering","38.660129999999995","30.75","-1.7501190583974646","50","0","52.74090865705831","1.27731106618654",,"34.83393397503809",,"28.64878168840756",,,"-5.17"
Mirae Asset Nifty India Manufacturing ETF,MAKEINDIA,"Equity","38.618346536000004","143.88",,"35.3754940711463",,,,"-3.160765033704453",,,,,,
Nalin Lease Finance Ltd,NLFL,"Consumer Finance","38.614563839999995","58.88","10.93896992634561","53.5040431266846","0","71.38969958128627","-0.18051696455655","-7.882130006436567","32.997130932683575","0.13665187064045659","12.674850128461317","12.966402161067027",,"1.0699999999999998"
Parshwanath Corp Ltd,PARSHWANA,"Real Estate","38.599891025","123.25","68.92837683035714","37.6789751318764","0","74.685528014389","0.036428091895066","61.247050212949816","52.38391732984513","0.03630077787381158","5.775862068965519","4.509283819628645",,"-0.22"
Sati Poly Plast Ltd,SATIPOLY,"Packaging","38.5866","78","11.728449848024308","44.7105788423154","0","63.00788356579745",,"-65.2663933622945",,"1.8211382113821135","22.08403361344539","40.442532267977896",,"1.9100000000000001"
Lakhotia Polyesters (India) Ltd,LAKHOTIA,"Textiles","38.586171792","36.84","6.409663088372093","43.2843651626443","0","72.2904494448533","0.128380056527469","19.48084557099095","32.917245045994626","0.6843891402714932","96.78492239467849","0.7977207977207611",,"0.03999999999999998"
Pradhin Ltd,PRADHIN,"Agro Products","38.5632816","0.38","7.886151656441732","43.75","0","0.8774385528434905","-0.53561467640991","-61.27495018166213","-21.185491051746986","0.0015082956259426846","101.65662650602397","8.490566037735876",,"0.02"
Gujarat Petrosynthese Ltd,GUJPETR,"Specialty Chemicals","38.56081236","64.6","26.411515315068446","69.4968553459119","0","51.70541412317902","0.517640003808394","-8.59084227150031","60.848217890820244","0.0024762690879075525","4.550112728018042","3.4851984043669937",,"0.09999999999999987"
Quasar India Ltd,QUASAR,"Commodities Trading","38.5512696","0.81","24.09454349999993","33.3333333333334","0","0","-0.506128932839019","-40.95912621256161","15.607734897731241","0.001257861635220126","29.773869346733722","22.377622377622444",,"-0.04"
Vivanta Industries Ltd,VIVANTA,"Pharmaceuticals","38.518675","2.99","-29.180814393939233","76.5432098765432","0","10.604891131379778","1.4025632020838","-18.92241696213832","66.28258761557029","0.96","-3.4785067873303377","5.789959963042837",,"-9.92"
Mirae Asset Nifty Midcap 150 ETF,MIDCAPETF,"Equity","38.500961536","21.48",,"33.9622641509434",,,,"-2.3964407169558046",,,,,,
Epuja Spiritech Ltd,EPUJA,"Online Services","38.485494648","4.44","240.5343415499998","75.1091703056768","0","10.616637467696467","0.510327387104929","-26.883783746808163","-13.081547211657574","0.09047333732774115","0.87912087912088","-4.131868131868136",,"-6.17"
N K Industries Ltd,NKIND,"Packaged Foods & Meats","38.46336","64","-10.804314606741574","51.9923187710034","0","73.2749962561773","-0.143660345614513","17.006375672700507","25.508641712930213",,"-0.19182295217108705",,,"-0.2"
Alfavision Overseas (India) Ltd,ALFAVIO,"Agro Products","38.398668","12.18","142.21728888888913","48.3478260869565","0","24.802924570196026","0.355514081297283","-18.269068428902862","36.716654202171206","2.9616392661424826","0.5515533543448895","0.6454697585464967",,"-9.72"
Cargotrans Maritime Ltd,CARGOTRANS,"Logistics","38.376","82","11.188338192419828","64.0503875968993","0","67.94871794871796",,"-16.595391533397937",,"0.1630581867388363","29.23704135119393","15.065502183406151","0.531582238899312","-0.41000000000000014"
Anupam Finserv Ltd,ANUPAM,"Consumer Finance","38.3330855","2.02","75.16291274509804","65.6716417910448","0","51.634537480683626","0.33227040166809","3.205328636285879","16.130952677335884","0.15167095115681234","4.350607805502239","6.227227558794301",,"1.08"
Kaiser Corporation Ltd,KACL,"Packaging","38.20286052","7.26","112.36135447058636","67.4937965260546","0","59.517223345347546","-0.551178224238032","-10.779201311650677","40.62823883876352","1.1213503649635035","20.50816696914705","3.1746031746032273",,"-0.8899999999999999"
Ashirwad Capital Ltd,ASHCAP,"Diversified Financials","38.16","4.24","44.89411764705882","61.9565217391304","0","51","0.922906610608164","-18.616946414636818","35.742425742856135","0","5.163329820864068","9.633312616532006",,"-1.28"
Swasti Vinayaka Art and Heritage Corporation Ltd,SVARTCORP,"Real Estate","38.07","4.23","16.40948275862068","72.3809523809524","0","51","0.594466752691874","-6.992813660143365","30.915038095881474","0.6088211046990932","10.175743111303975","15.936905085667663",,"0.54"
Salora International Ltd,SALORAINTL,"Home Electronics & Appliances","37.9682703","43.11","-28.763841136363688","55.3086419753086","0","73.75507817378765","1.03606542300078","-48.942728328063616","28.614041898181995","0.28031914893617016","-0.7201826804848019","-3.6559888579386737",,"3.65"
Shrenik Ltd,SHRENIK,"Paper Products","37.944","0.62","-421.60000000001133","56.25","0","25.384513071895427","1.61012328677422","-19.127397223298367","-36.16671941862979",,"0.01751722527151558",,,"20.819999999999997"
Earthstahl & Alloys Ltd,EARTH,"Steel","37.944","31","20.29090909090902","64.4444444444444","0","73.52941176470588",,"-29.10165719755834",,"0.3513001083423618","8.695652173913059","5.154355016538055",,"-3.49"
Kanco Tea & Industries Ltd,KANCOTEA,"Agro Products","37.9089198","74","-4.283493762711864","67.2464997878659","0","70.3494769587183","1.71313366686087","-21.806402401207528","21.454815241300285","0.555026769779893","-8.099281515349443","-12.307906265211042",,"-9.780000000000001"
N D A Securities Ltd,NDASEC,"Investment Banking & Brokerage","37.831595039999996","63.6","24.25102246153846","85.7331136738056","0","48.57201072429327","2.45241582742863","42.06260517937786","40.322890107719815","0.12246777163904236","15.349264705882353","6.5506653019447265",,"-2.25"
Galactico Corporate Services Ltd,GALACTICO,"Diversified Financials","37.69986649","2.53","15.974519699152545","70.5882352941176","0","34.31323041006345","-1.05314204146594","-26.476135689861614","22.96332616674528","0.666120218579235","6.4009661835748775","4.889141557703247",,"-10.3"
Kcl Infra Projects Ltd,KCLINFRA,"Construction & Engineering","37.65333","1.43","43.27968965517236","70.5882352941176","0","22.87951202101181","0.810627436865476","-10.65311649095312","30.461658959838545","0.07430453879941436","3.0495978552278844","1.8373812038014803",,"-1.16"
Spenta International Ltd,SPENTA,"Apparel & Accessories","37.58101197","135.95","31.0586875785124","56.8383658969804","0","64.71338763951864","0.556698839364158","-27.151916588023916","23.799679210642033","0.8005698005698006","10.31628731894768","3.9696860339227578","0.7355645457888929","3.1100000000000003"
Shree Rajasthan Syntex Ltd,SHRAJSYNQ,"Textiles","37.564495641","13.41","-2.614091554697286","41.7618270799348","0","51.06760419288655","0.824333329828111","-34.45788851091063","53.56980226910255","0.7760545905707197","-43.629086057371616",,,"54.96"
Arman Holdings Ltd,ARMAN,"Diversified Financials","37.5156","72","-3751.559999999913","0","0","24.927550139142117","-0.24109288607897","11.738500521580278","5.135982098721548","0","-0.1652892561983509","0.16694490818029709",,"0.06"
Tapi Fruit Processing Ltd,TAPIFRUIT,"Packaged Foods & Meats","37.38875","87.5","-26.145979020979045","67.2413793103448","0","66.14790545284343",,"-16.277517640745515",,"0.14620355411954766","-9.559939301972676","-1.6806722689075901",,"-2.86"
Axis Nifty 50 ETF,AXISNIFTY,"Equity","37.35465305","270.35",,"63.4121274409044",,,"0.772406012185024","-0.4049248457110952","20.199266933184433",,,,"0",
Haryana Leather Chemicals Ltd,HARLETH,"Specialty Chemicals","37.29455506","75.98","16.285831903930116","58.9463220675945","0","41.27004952663457","0.818160985274521","-14.04568393105875","29.701735937600194","0.006809338521400778","8.014101057579326","11.778261426193819",,"6.72"
Shreeram Proteins Ltd,SRPL,"Agro Products","37.2708","0.87","-3.890480167014614","37.5","0","4.077814659197012","-0.589328255967477","-32.179473690008976",,"0.6588193329766362","-13.558263042799123","7.091412742382314",,"-21.45"
Megri Soft Ltd,MEGRISOFT,"IT Services & Consulting","37.2329985","118.55","66.48749732142856","34.8942598187311","0","74.98965198841022","2.78219410606312","-54.51354883725158","54.653357173677804","0","3.392939018798717","3.1679478220358717",,"-0.5399999999999998"
Garnet Construction Ltd,GARNET,"Real Estate","37.230088922","26.78","12.663295551700665","61.3095238095238","0","61.29416648402171","0.368341029122201","-28.35661530552313","25.215549583905705","0.11045963773426869","4.524929444967077","3.1261630070710864",,"-2.36"
Hybrid Financial Services Ltd,HYBRIDFIN,"Business Support Services","37.2074516","12.52","9.689440520833331","64.48","0","64.0181238964509",,"-5.098681007082156",,"0","8.784706417842514","6.803436787655618",,"0.77"
Qgo Finance Ltd,QGO,"Consumer Finance","37.1766216","53.47","12.149222745098037","30.2036199095023","0","63.35513749856173","0.412269817335421","-10.482486106477138","31.11314036286288","5.161917098445595","4.213069972683338","18.57042747021724","1.1221245558256967","-0.15"
Eighty Jewellers Ltd,EIGHTY,"Precious Metals, Jewellery & Watches","37.12523724","36.4","20.067695805405297","50","0","73.527441894941",,"-22.022292118193263",,"0.2896088502568155","16.314423433444606","5.939788445890974",,"1.4500000000000002"
Equilateral Enterprises Ltd,EQUILATERA,"Precious Metals, Jewellery & Watches","36.9581049","29.97","1847.9052450000395","74.9058971141782","0","8.039102475733273",,"33.56422882898341",,"0","0.17746228926352767","0.18399264029438428",,"0.04"
Dynamic Industries Ltd,DYNAMIND,"Specialty Chemicals","36.9265005","121.93","23.224214150943272","75.2303146184599","0","41.76602278355622","0.058751188361418","10.882566076445617","22.25252058663676","0.3222698072805139","6.168159889731235","-0.6385016494625931","0.8201427048306404","-12.71"
Sujala Trading & Holdings Ltd,SUJALA,"Diversified Financials","36.87667875","64.45","-216.92163970588246","57.1030640668524","0","15.572158867479354","-0.187415107177434","91.04006786441953","44.44410133655086","0.32978056426332286","-1.0591900311526479","-1.060180854381041",,"0.31"
GKB Ophthalmics Ltd,GKB,"Health Care Equipment & Supplies","36.796234","73","-13.094745195729582","67.6378305692515","0","50.98641426185082","0.311204113144204","-27.482373402205106","0.16519913881738457","0.17897196261682247","-1.274351838289132","-4.274089284356211",,"2.1399999999999997"
Nippon India Nifty Auto ETF,AUTOBEES,"Equity","36.765885389","240.46",,"25.34435261708",,,,"-3.1766310278204246",,,,,,
Ahasolar Technologies Ltd,AHASOLAR,"Renewable Energy","36.57134712","118.65","-38.4961548631579","59.9229287090559","0","36.95371749817019",,"-54.38357364511896",,"0","-5.448916408668731","0.40609137055833844",,"-2.86"
Chandra Prabhu International Ltd,CHANDRAP,"Commodities Trading","36.51775","19.75","15.473622881355574","73.2888146911519","0","54.34032449972959","0.66659759304246","-24.2572582671379","45.29593101146774","1.2172986791648912","21.622751986616596","1.6689847009734766",,"-19.27"
MEP Infrastructure Developers Ltd,MEP,"Roads","36.505764149","1.99","-0.048204518821882716","100","23.344228325743572","28.226674119030232","1.55754365641289","-46.21602431192545","-34.574206635501845",,"175.3905581497689",,,"371.25"
Balurghat Technologies Ltd,BALTE,"Logistics","36.4182","20.01","17.341999999999945","68.2926829268293","0","33.505675824175825","0.457627416170731","-35.12662816155369","29.378348220428663","0.6814911706998038","22.66811279826468","17.425320056898958",,"1.0499999999999998"
Lesha Industries Ltd,LESHAIND,"Commodities Trading","36.41811776","1.28","80.92915057777783","66.6666666666667","0","41.65207264132917","0.93521276966497","-24.38357364511895","3.5154220732296793","0.8183962264150944","1.5940902021772922","32.86041189931349",,"22.36"
Innovative Ideals and Services (India) Ltd,INNOVATIVE,"Technology Hardware","36.4165408","32","36.4165408","78.3068783068783","15.166734342873115","16.05117639289891","-1.30219536442159","13.452455356554216","7.684089650659587","6.0617283950617304","8.542713567839193","-55.03355704697986",,"-1.54"
Aditya Spinners Ltd,ADITYASP,"Textiles","36.310986072000006","21.69","19.52203552258077","50.4043126684636","0","66.36828345067478","0.759932772110976","-25.695089871446683","46.629689438828194","0.32393790849673204","5.886321470737036","3.8806592948049006",,"7.99"
Ravalgaon Sugar Farm Ltd,RAVALSUGAR,"Agro Products","36.2984","1067.6","2.0969612940496827","49.5212038303693","0","53.30441176470588","0.837199831253473","-39.51450642275911","24.847001339766695","0.12331969608416131","135.53477498538865","205.82639714625444",,"-6.01"
Relic Technologies Ltd,RELICTEC,"Diversified Financials","36.23025","70.35","-24.1535","50.1887979861548","0","46.55215533980582","0.041287595957733","274.3006152395667","36.400375741669365","0.06876227897838899","-27.255985267034987","-16.108597285067876",,"-0.33000000000000007"
Rapicut Carbides Ltd,RAPICUT,"Industrial Machinery","36.21293379","67.42","-15.542031669527907","46.9379014989294","0","40.45739861056422","0.281093922864806","-44.41226560578063","22.093479585279717","0.05707762557077625","-6.09756097560975","2.308402585410869",,"2.82"
Telogica Ltd,TELOGICA,"Communication & Networking","36.170917272000004","10.71","21.402909628402387","46.2068965517242","0","25.46486794552529","0.522639211400686","-55.68895878485993","41.923824337654516",,"-51.08695652173911",,,"1.08"
Lerthai Finance Ltd,LERTHAI,"Diversified Financials","36.148","516.4","-1807.3999999999985","25.5909090909091","0","75","0.720204662955493","0.8044245361996363","20.412400169650446","0","-1.4395393474088294","7.786885245901641",,"-0.66"
Mishka Exim Ltd,MISHKA,"Commodities Trading","36.11055","24.99","109.42590909090923","39.9999999999999","0","54.867404844290654","0.138764312051557","-63.55685029842074","-4.156744853211148","0.0013711151736745886","2.0295983086680747","1.156871818602498",,"0.03"
Polyspin Exports Ltd,POLYSPIN,"Packaging","36.01","36.01","8.782926829268295","49.7196261682243","0","46.813739999999996","0.623928956458816","-12.953649155970488","5.6944285102037195","1.276733857191664","13.489449932918651","-4.7140322716904945",,"-5.26"
Sinnar Bidi Udyog Ltd,SINNAR,"FMCG - Tobacco","35.952","898.8","326.8363636363649","82.15737514518","0","73.4",,"37.96656193962631","33.12049405608111","0","2.713704206241514","2.491506228765562",,"3.74"
Aruna Hotels Ltd,ARUNAHTEL,"Hotels, Resorts & Cruise Lines","35.9001","10.59","-7.995567928730519","53.4883720930233","0","56.294961651917404","0.778509203374609","-8.777847673748816","22.429773524909425","4.0186062246278755","6.443798449612405","-14.112839855414105",,"3.54"
JMJ Fintech Ltd,JMJFIN,"Education Services","35.8528","28.01","6.934777562862671","79.6143250688706","0","14.504375","-0.595142006740204","-14.55155955597804","31.772503906853533","0.6653821451509312","36.49691358024691","15.090329436769386",,"-8.77"
Gujarat Terce Laboratories Ltd,GUJTERC,"Pharmaceuticals","35.8252084","48.28","-36.556335102040734","41.2503651767455","0","37.029864021670285","0.375147110385981","-38.0884097933335","39.13335413757342","0.5443037974683544","34.231805929919105","3.2927702219040413",,"2.5300000000000002"
Khandwala Securities Ltd,KHANDSE,"Investment Banking & Brokerage","35.770172725","23.45","-44.16070706790126","65.7894736842106","11.363204131690422","48.25042669681434","1.13709138393359","-20.803337869827246","18.466445254224407","0.05222371967654987","0.7017543859649139","0.5746155146188908",,"-2.1"
Nagreeka Capital & Infrastructure Ltd,NAGREEKCAP,"Asset Management","35.6508378","28.26","1.92187804851752","72.3311546840959","0","53.53149746736106","-0.262552669549466","-24.7585261398255","37.261529146465655","37.1828793774319","25.59111292295149",,,"28.61"
Gujarat Hy Spin Ltd,GUJHYSPIN,"Textiles","35.59375","21.25","355.937500000028","49.2260061919505","0","64.92283582089551","-0.444474870270055","2.8102120277437157","59.788585919030446","0.5123619147816939","6.057441253263664","0.8980454305335758",,"2.51"
VAMA Industries Ltd,VAMA,"Technology Hardware","35.51704","6.76","19.73168888888894","69.5652173913043","12.882660829843928","42.942196421773886","1.52020992267711","-17.986557891504262","5.346908296335839","0.03933253873659117","9.064497385241113","-20.26809651474531",,"5.01"
Shree Ganesh Bio-Tech (India) Ltd,SHREEGANES,"Agro Products","35.477536","0.89","126.70548571428706","62.5","0","0","1.19025597469931","-18.14927624517739","-32.60277636816811","0","0.6191458961739911","1.0053458868586922",,"10.16"
Ritesh International Ltd,RITESHIN,"Commodity Chemicals","35.417235902","41.41","10.732495727878753","66.4185277088503","0","43.049498750237056","1.64728891932265","39.39122449119962","67.93789579987508","0.2994818652849741","25.164556962025376","-0.41375743470385695",,"0.22999999999999998"
SPA Capital Advisors Limited,SPACAPS,"Diversified Financials","35.338216375","114.95","53.54275208333376","14.2398286937902","0","68.73683611316673",,"6.983656469017289",,"1.4496445497630335","0.5452562704470958","3.985507246376781",,"3.35"
